id,human_readable_id,description,weight,combined_degree,text_unit_ids,:START_ID,:END_ID,:TYPE
bde5d06d-06a9-4334-8666-0fea60aebb82,16,商用办公建筑是 rule_1_02 规定的适用评价对象之一,9.0,13,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],e6af1a5d-4895-40e3-b8c4-5d69f9f390fc,bad7f8a0-81ad-4a99-b863-10c458e5731b,RELATED_TO
8d421dff-a5c6-4386-8a60-dba462e9ca1b,17,《绿色办公建筑评价标准》适用于商用办公建筑,10.0,19,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],e6af1a5d-4895-40e3-b8c4-5d69f9f390fc,1e4b7696-a1d3-467f-8e43-0b33b876c1e0,RELATED_TO
86b2881c-a0b1-4403-87b5-31aa058f8db6,18,科研办公建筑是 rule_1_02 规定的适用评价对象之一,9.0,13,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b46e10fc-3376-4bc0-9d3c-8d0de03d54bc,bad7f8a0-81ad-4a99-b863-10c458e5731b,RELATED_TO
bcd4d5c0-9c70-4662-8ff0-6a4795f35e58,19,《绿色办公建筑评价标准》适用于科研办公建筑,10.0,19,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b46e10fc-3376-4bc0-9d3c-8d0de03d54bc,1e4b7696-a1d3-467f-8e43-0b33b876c1e0,RELATED_TO
0357e423-909e-4fac-b547-c5b383fa5847,20,综合办公建筑是 rule_1_02 规定的适用评价对象之一,9.0,28,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],9ee2a46d-4c9b-441f-bf62-fa6601fd05e6,bad7f8a0-81ad-4a99-b863-10c458e5731b,RELATED_TO
060cbb2c-7107-40fd-98a6-d31ce4fd667c,21,《绿色办公建筑评价标准》适用于综合办公建筑,10.0,34,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],9ee2a46d-4c9b-441f-bf62-fa6601fd05e6,1e4b7696-a1d3-467f-8e43-0b33b876c1e0,RELATED_TO
b48e43c6-1147-4555-9e1e-682b632a7aa5,22,其他办公建筑是 rule_1_02 规定的适用评价对象之一,9.0,14,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],cd9974b2-9852-4d9e-b8d6-cfe6aff5b897,bad7f8a0-81ad-4a99-b863-10c458e5731b,RELATED_TO
148b03f7-2598-424f-9f5a-be5e2186350d,23,《绿色办公建筑评价标准》适用于功能相近的其他办公建筑,10.0,20,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],cd9974b2-9852-4d9e-b8d6-cfe6aff5b897,1e4b7696-a1d3-467f-8e43-0b33b876c1e0,RELATED_TO
e0e3b440-d2da-4995-b455-87ab21ca8b28,24,其他办公建筑的界定依赖于其“功能”属性,9.0,7,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],cd9974b2-9852-4d9e-b8d6-cfe6aff5b897,9a25a22f-cd4e-48ed-afbb-5a81bee94c5e,RELATED_TO
10b6a0af-cd86-40e5-a9cc-d3f0d4c4aecb,25,其他办公建筑需满足 rule_1_03（功能相近）的要求才能纳入评价范围,9.0,6,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],cd9974b2-9852-4d9e-b8d6-cfe6aff5b897,bbad9368-c5bc-4eaf-acfb-e33edb17f8af,RELATED_TO
3fb36478-82bb-4347-a1a2-275a198012da,26,约束 rule_1_03 具体约束了建筑的功能属性,1.0,5,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],9a25a22f-cd4e-48ed-afbb-5a81bee94c5e,bbad9368-c5bc-4eaf-acfb-e33edb17f8af,RELATED_TO
d2d16f9b-5f8d-4b5d-af84-fdc51e127feb,27,绿色办公建筑属于该标准的评价主体,10.0,71,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],1e4b7696-a1d3-467f-8e43-0b33b876c1e0,13330e63-590a-427f-ad06-0652051e6e6d,RELATED_TO
4b16bfce-234d-4a2d-847c-1f6912f243d2,28,绿色饭店建筑是《绿色饭店建筑评价标准》明确界定的核心评价对象与主体。在该标准的实施框架内，绿色饭店建筑作为被评估的实体，承载了标准中规定的各项评价要求，确立了其在针对饭店类建筑进行绿色评价时的基础地位与适用范围。,11.0,78,"['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'
 '050ce138781ac7437be7a403a464abbda817767e2f54d18cf10d3200452d5d0cfe919b6af51dbc711a8fb5eb89551f45364e14e3b6f0d3c96080766e3a2cc7f3']",0ea10fc8-8a2f-4983-9443-e685739f449d,31576b3e-46de-4a02-9672-bc48d71937a8,RELATED_TO
96837de6-0f3a-4a0a-856e-7524955e550a,29,绿色办公建筑的评价范围需遵守 rule_1_01 的界定,9.0,63,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],13330e63-590a-427f-ad06-0652051e6e6d,dd77d13c-659e-42db-95ec-0479d266c893,RELATED_TO
ec23e89e-8d12-48dd-8863-a30c8cfbf740,30,绿色办公建筑的评价对象可以是建筑单体,9.0,57,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],13330e63-590a-427f-ad06-0652051e6e6d,cfab3780-22ee-49e7-b81a-7278b098cb4b,RELATED_TO
7c07b4a2-099e-4a58-acb9-5e074d0f5475,31,绿色办公建筑的评价对象可以是建筑群,9.0,59,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],13330e63-590a-427f-ad06-0652051e6e6d,54af117f-f0d6-42b9-978e-8ffe54298f54,RELATED_TO
e83452f9-0296-4d1e-9ee4-6841e117ba61,32,rule_1_01 具体定义了评价对象的内容,8.0,13,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],6dd700c4-0fb7-4b10-a393-ee62ae13f731,dd77d13c-659e-42db-95ec-0479d266c893,RELATED_TO
b26206e9-67bc-4597-a2ed-b4ceb8d8090c,33,绿色饭店建筑的评价过程需遵守 rule_1_02 的原则,9.0,67,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],31576b3e-46de-4a02-9672-bc48d71937a8,bad7f8a0-81ad-4a99-b863-10c458e5731b,RELATED_TO
b605ed65-2414-4d8c-8ce6-0b6087ec63f8,34,绿色饭店建筑需评价其节能性能,9.0,62,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],31576b3e-46de-4a02-9672-bc48d71937a8,4b228909-dd88-43b1-9656-ccc117e64723,RELATED_TO
0baaf9e1-d4a2-4c3d-80b7-0282c75fa1d3,35,绿色饭店建筑需评价其节地性能,9.0,58,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],31576b3e-46de-4a02-9672-bc48d71937a8,72328d80-56ad-494d-85fd-9f1194313c90,RELATED_TO
5c6fb373-3741-4f9a-95e2-4d84dd1b00a0,36,绿色饭店建筑需评价其节水性能,9.0,58,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],31576b3e-46de-4a02-9672-bc48d71937a8,c7bba92a-a224-4795-91c7-fbdb1af9e37a,RELATED_TO
09bb46cb-d6a7-4095-9e6a-2aa021ba39ac,37,绿色饭店建筑需评价其节材性能,9.0,58,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],31576b3e-46de-4a02-9672-bc48d71937a8,bc65dd94-510a-4349-a07d-feb9e8d564c2,RELATED_TO
f2daa620-44a4-4e73-9953-7312a9aafee8,38,绿色饭店建筑需评价其环境保护性能,9.0,58,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],31576b3e-46de-4a02-9672-bc48d71937a8,77154156-f900-49fc-b89a-5490a4822c02,RELATED_TO
3b70d160-9e1b-4232-970e-ed32c64e0c59,39,rule_1_02 具体阐述了评价原则和综合性能评价的要求,8.0,12,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],db3049f1-d351-4fd0-a663-e5c2881cf8a8,bad7f8a0-81ad-4a99-b863-10c458e5731b,RELATED_TO
624d6e30-44ad-4252-a3a1-fc9d39662abf,40,rule_1_02 规定必须对节能性能进行综合评价,8.0,15,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],bad7f8a0-81ad-4a99-b863-10c458e5731b,4b228909-dd88-43b1-9656-ccc117e64723,RELATED_TO
28a06ebe-97f5-4940-b15d-64b64f4789c1,41,rule_1_02 规定评价的时间范围为全寿命期,1.0,15,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],bad7f8a0-81ad-4a99-b863-10c458e5731b,aa881dda-5e22-4226-8ee4-6dda8ecca0cc,RELATED_TO
913c4cbc-cd49-4816-bec7-77c6fd291e63,42,约束规则 rule_1_01 明确要求符合国家现行有关标准,9.0,11,['fe730cb1aaf83d838bb60e1a31534cf74eea661c187f524c839a7c6d536f52fabc9b8c2e4c136478a92266f44928c94cce6d6b80ef11ebfd53ea3c9634126f87'],dd77d13c-659e-42db-95ec-0479d266c893,e7ddeea7-bbb1-441b-ab41-74ba826da865,RELATED_TO
3320b894-9e3f-4064-8b1c-cf5bb7f1fbaf,43,条款 3 与约束规则 RULE_3_01 在绿色建筑评价标准中存在直接的定义与衍生关系。具体而言，条款 3 作为基础依据，定义了代号为 RULE_3_01 的具体规则。该规则（RULE_3_01）既被界定为约束规则，也被视为评分规则，其核心内容聚焦于计量覆盖率的评价。RULE_3_01 源自条款 3 中关于三级指标的定义与条目内容，确立了针对建筑计量管理的具体考核要求与评分标准。,126.0,46,"['fe730cb1aaf83d838bb60e1a31534cf74eea661c187f524c839a7c6d536f52fabc9b8c2e4c136478a92266f44928c94cce6d6b80ef11ebfd53ea3c9634126f87'
 '4d40e70c28f5d8d482300b9f19339da5c837af9f44628860f13f916d7720ad20dfb7e1e64f761523b9c8b226f11b7a81838bc62cf500a71876a3934b1e7548a7'
 '0b32b2b0ddea9929889cb0511cc0b0ef6dd94082e55cbcddee022b2c05a7870d6b6fcef2350a4d19963b72ae488b0ebfefac74d5be7cee492b05e78702751e89'
 'a16233384c83af3bbc0f857f8c26b887d4515c59c4de27a88da39e18188d21ef00beaecab60536b77e63beec1cc5574b2847e6e530a09011541458deb7254559'
 '136ff362a80ac4cf6029b14ef216abab427c51d48f59df6709f594697e8a054e5ad07e699d5d8c8ce373875cc6b8a4923e3ea6ceda9b159f84e73c7e06afacf4'
 '2a5cda6a6b3b37220ed410993decaa164b811315b38b61477e757e0522f208fae21cbecd012d0f4aa91c0818dbc295839dd6c230f2572bbfcac8590b551275f0'
 '062c0f20ced8bd3a3af4de2e097fffe46e85f39f10b913e7ab080ae58b24063ab7546c0abeb0735b357a6645b5e117692e285aa845a830c470e68d02685fc30a'
 '277d4a6bf1774157b4a754302faaa3408d46ecb846de61bc3c86b0a5e58b7ac1f0c60189d3d836680a2c928fe78aebfe18dbec18baedbd122d1f1a02d5365476'
 '51a5b1d7373af4fb140e138a3ff9d7e3bf370fe5cfb0445cc899bcbdb7ef543f5cba4856cc95b698a0bc63c9706ef8bbce982c628b4b4bc2dbb455bc6a9f86ed'
 '835c062d8b253a8accbc798fe19654dee2e82d260274fc9826acfd0422e1dd23e4596dcdd8262ffd09bad1dd8a1741c07b4780b7a7c331da6e4c06f688eb7b81'
 'e2772395780b9c4bcd10b2c6f291172dcfe05b5fe1a020670601a6b195380868e8826f256b0dedf81cbac22e1414edebe847bbebae5cf56e0fb8089c3e852621'
 '7e4663783f06adea01de67c029f094890b2ac825746487def139eb878cc03951a7a2a53ccf94970197e296869d9d2930a4c3e776d28a25ee03863f4014857570'
 '80777ec508e8bdda9f0c719267aa3e8c6ab2e803adb6a4f576607f79311e8aa77cc05e78e6b267d947d090843b43af157ec67ebf26d87a7a784d00a7132fbfd8'
 'a22db7484d67b939dd8b4874cc331811158699c3ef46e9412b1aae561f22888efc14b35a15f29f0cd59395f4a624346bd8966d240f3b1337c413503ca6a4b8e9']",85b820f9-409e-434b-b14b-8f98714002ab,d2cef461-1e10-4371-84d6-34bb88f5d837,RELATED_TO
eb3fb492-bdd9-4c2a-96f1-275db9fb9c3d,44,在绿色建筑评价标准体系中，实体 **3**（条款 3）与实体 **RULE_3_02** 之间存在明确的层级定义与衍生关系。**RULE_3_02** 是直接来源于 **条款 3** 的具体规则实体。根据综合描述，**RULE_3_02** 由 **条款 3** 定义并进一步细化，它在评价标准中兼具双重属性：一方面，它作为约束规则，落实了 **条款 3** 的具体限制性要求；另一方面，它也作为评分规则，为绿色建筑的考核与打分提供了依据。综上所述，**RULE_3_02** 是 **条款 3** 在实际评价与评分方法层面的具体化执行形式，确保了标准条款的可操作性与评价的一致性。,77.0,45,"['fe730cb1aaf83d838bb60e1a31534cf74eea661c187f524c839a7c6d536f52fabc9b8c2e4c136478a92266f44928c94cce6d6b80ef11ebfd53ea3c9634126f87'
 '4d40e70c28f5d8d482300b9f19339da5c837af9f44628860f13f916d7720ad20dfb7e1e64f761523b9c8b226f11b7a81838bc62cf500a71876a3934b1e7548a7'
 '0b32b2b0ddea9929889cb0511cc0b0ef6dd94082e55cbcddee022b2c05a7870d6b6fcef2350a4d19963b72ae488b0ebfefac74d5be7cee492b05e78702751e89'
 'a16233384c83af3bbc0f857f8c26b887d4515c59c4de27a88da39e18188d21ef00beaecab60536b77e63beec1cc5574b2847e6e530a09011541458deb7254559'
 '062c0f20ced8bd3a3af4de2e097fffe46e85f39f10b913e7ab080ae58b24063ab7546c0abeb0735b357a6645b5e117692e285aa845a830c470e68d02685fc30a'
 '277d4a6bf1774157b4a754302faaa3408d46ecb846de61bc3c86b0a5e58b7ac1f0c60189d3d836680a2c928fe78aebfe18dbec18baedbd122d1f1a02d5365476'
 '835c062d8b253a8accbc798fe19654dee2e82d260274fc9826acfd0422e1dd23e4596dcdd8262ffd09bad1dd8a1741c07b4780b7a7c331da6e4c06f688eb7b81'
 'e2772395780b9c4bcd10b2c6f291172dcfe05b5fe1a020670601a6b195380868e8826f256b0dedf81cbac22e1414edebe847bbebae5cf56e0fb8089c3e852621'
 '80777ec508e8bdda9f0c719267aa3e8c6ab2e803adb6a4f576607f79311e8aa77cc05e78e6b267d947d090843b43af157ec67ebf26d87a7a784d00a7132fbfd8']",85b820f9-409e-434b-b14b-8f98714002ab,e3561a91-3bfb-43c4-be10-954975110b09,RELATED_TO
