id,human_readable_id,description,weight,combined_degree,text_unit_ids,:START_ID,:END_ID,:TYPE
b2b45267-8214-46be-aeb7-6a154a61d5d0,10,绿色饭店建筑是本标准的评价对象之一，其评价适用范围在总则中明确,27.0,56,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],527bd66d-e3ae-45f2-9440-c14f4f2090a9,27dc279a-2d53-45ff-b7c6-45f954645813,RELATED_TO
78b98758-a012-43e8-a2d1-5845256a15e2,11,总则中规定了本标准的适用范围,9.0,8,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],527bd66d-e3ae-45f2-9440-c14f4f2090a9,93699304-b1f3-49b7-bddc-302c0e5630ba,RELATED_TO
1cf82f16-88f0-45d3-b7c5-1c75389b268f,12,政府办公建筑在设计阶段应进行绿色评价,27.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b483c2bd-fca0-4553-aa6f-1c79f483a0bc,0b71de3a-6823-41dd-8786-b27e5324c71a,RELATED_TO
9627de6c-93bf-40c8-b480-87edf9af5aa2,13,政府办公建筑在运行阶段应进行绿色评价,27.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b483c2bd-fca0-4553-aa6f-1c79f483a0bc,067c5cb3-e1e3-4213-affd-101ce0893a97,RELATED_TO
ddef02d6-076c-4de3-96ee-99cbb27a4688,14,政府办公建筑的建设方式包括新建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b483c2bd-fca0-4553-aa6f-1c79f483a0bc,97dfbc5c-afdd-46b9-89d4-86eae1d30970,RELATED_TO
7c2776c3-6881-44db-ad7f-8f4264d6c35c,15,政府办公建筑的建设方式包括改建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b483c2bd-fca0-4553-aa6f-1c79f483a0bc,a1abb8da-a1e1-4928-83aa-c389a0eb56b5,RELATED_TO
f47b859a-2960-4105-adbf-e2ca86efb40d,16,政府办公建筑的建设方式包括扩建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b483c2bd-fca0-4553-aa6f-1c79f483a0bc,3c08bd62-7ff8-44ed-a23c-b168334e08ca,RELATED_TO
438bcdc3-bb70-47e7-94d1-04e47220c06f,17,政府办公建筑的适用范围在总则中明确,9.0,13,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],b483c2bd-fca0-4553-aa6f-1c79f483a0bc,93699304-b1f3-49b7-bddc-302c0e5630ba,RELATED_TO
228397b7-53aa-48fd-b6a6-222c7692415f,18,商用办公建筑在设计阶段应进行绿色评价,27.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],8237bf01-2e1b-492d-9bc7-06d5e42b6740,0b71de3a-6823-41dd-8786-b27e5324c71a,RELATED_TO
dc951b38-4932-46fa-9f9d-a573d7fabc68,19,商用办公建筑在运行阶段应进行绿色评价,27.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],8237bf01-2e1b-492d-9bc7-06d5e42b6740,067c5cb3-e1e3-4213-affd-101ce0893a97,RELATED_TO
97fed3eb-0ae8-4117-8569-bb37148462a2,20,商用办公建筑的建设方式包括新建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],8237bf01-2e1b-492d-9bc7-06d5e42b6740,97dfbc5c-afdd-46b9-89d4-86eae1d30970,RELATED_TO
e443574c-0f58-4382-ac4e-f95716dc2005,21,商用办公建筑的建设方式包括改建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],8237bf01-2e1b-492d-9bc7-06d5e42b6740,a1abb8da-a1e1-4928-83aa-c389a0eb56b5,RELATED_TO
fb978975-97f3-4d5c-ad3f-1d453bc7ea47,22,商用办公建筑的建设方式包括扩建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],8237bf01-2e1b-492d-9bc7-06d5e42b6740,3c08bd62-7ff8-44ed-a23c-b168334e08ca,RELATED_TO
81a44a60-cc26-46d4-b006-5e963f742a61,23,商用办公建筑的适用范围在总则中明确,9.0,13,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],8237bf01-2e1b-492d-9bc7-06d5e42b6740,93699304-b1f3-49b7-bddc-302c0e5630ba,RELATED_TO
6bd10b07-c940-445a-a951-40b22e614620,24,科研办公建筑在设计阶段应进行绿色评价,27.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],ea7640db-89cd-4f16-9529-597b48cbbd15,0b71de3a-6823-41dd-8786-b27e5324c71a,RELATED_TO
1f69caed-c612-42ee-8ac8-d5f67373718c,25,科研办公建筑在运行阶段应进行绿色评价,27.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],ea7640db-89cd-4f16-9529-597b48cbbd15,067c5cb3-e1e3-4213-affd-101ce0893a97,RELATED_TO
cd828291-80b1-4469-9567-9f6552389094,26,科研办公建筑的建设方式包括新建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],ea7640db-89cd-4f16-9529-597b48cbbd15,97dfbc5c-afdd-46b9-89d4-86eae1d30970,RELATED_TO
ab41d685-91a0-4690-8eae-7104dff75baf,27,科研办公建筑的建设方式包括改建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],ea7640db-89cd-4f16-9529-597b48cbbd15,a1abb8da-a1e1-4928-83aa-c389a0eb56b5,RELATED_TO
5eac6f7a-6027-43fa-a696-096ba362af38,28,科研办公建筑的建设方式包括扩建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],ea7640db-89cd-4f16-9529-597b48cbbd15,3c08bd62-7ff8-44ed-a23c-b168334e08ca,RELATED_TO
5af67770-ad5f-4a10-a5a1-e41beb124efe,29,科研办公建筑的适用范围在总则中明确,9.0,13,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],ea7640db-89cd-4f16-9529-597b48cbbd15,93699304-b1f3-49b7-bddc-302c0e5630ba,RELATED_TO
f5fcf7da-6661-4118-b0ec-01f00eac4693,30,综合办公建筑在设计阶段应进行绿色评价,27.0,40,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],20c117a2-4c6a-490a-a521-36bc261cdda0,0b71de3a-6823-41dd-8786-b27e5324c71a,RELATED_TO
04f2ab07-665e-402a-a4b4-e96603c3d028,31,综合办公建筑在运行阶段应进行绿色评价,27.0,40,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],20c117a2-4c6a-490a-a521-36bc261cdda0,067c5cb3-e1e3-4213-affd-101ce0893a97,RELATED_TO
04dbb335-4cb6-4c9b-9f5b-4b291c993b56,32,综合办公建筑的建设方式包括新建,18.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],20c117a2-4c6a-490a-a521-36bc261cdda0,97dfbc5c-afdd-46b9-89d4-86eae1d30970,RELATED_TO
871f42ba-113d-4e96-b136-48070dba5abb,33,综合办公建筑的建设方式包括改建,18.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],20c117a2-4c6a-490a-a521-36bc261cdda0,a1abb8da-a1e1-4928-83aa-c389a0eb56b5,RELATED_TO
222d7c05-a931-4b03-a447-1fb005dd4eb9,34,综合办公建筑的建设方式包括扩建,18.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],20c117a2-4c6a-490a-a521-36bc261cdda0,3c08bd62-7ff8-44ed-a23c-b168334e08ca,RELATED_TO
6843cd73-46c1-458e-875a-0a706ded0e2e,35,综合办公建筑的适用范围在总则中明确,9.0,27,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],20c117a2-4c6a-490a-a521-36bc261cdda0,93699304-b1f3-49b7-bddc-302c0e5630ba,RELATED_TO
4ef75c4a-3ef0-4a07-9476-ed3231792971,36,功能相近的其他办公建筑在设计阶段应进行绿色评价,27.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],93979e6f-04fe-45fe-ae47-53b39c29760f,0b71de3a-6823-41dd-8786-b27e5324c71a,RELATED_TO
54037444-2df4-4249-ab14-1fa011bb395a,37,功能相近的其他办公建筑在运行阶段应进行绿色评价,19.0,26,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],93979e6f-04fe-45fe-ae47-53b39c29760f,067c5cb3-e1e3-4213-affd-101ce0893a97,RELATED_TO
bbb1f9e9-18c9-4d57-9882-b11bf2336f0c,38,功能相近的其他办公建筑的建设方式包括新建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],93979e6f-04fe-45fe-ae47-53b39c29760f,97dfbc5c-afdd-46b9-89d4-86eae1d30970,RELATED_TO
b708ac01-fcfe-4c44-b3b6-ff68d3ee4c37,39,功能相近的其他办公建筑的建设方式包括改建,18.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],93979e6f-04fe-45fe-ae47-53b39c29760f,a1abb8da-a1e1-4928-83aa-c389a0eb56b5,RELATED_TO
f6a9e2d7-2895-4c22-bfc6-28ea7692ee2f,40,功能相近的其他办公建筑的建设方式包括扩建,10.0,12,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],93979e6f-04fe-45fe-ae47-53b39c29760f,3c08bd62-7ff8-44ed-a23c-b168334e08ca,RELATED_TO
c507f70c-b8ca-4f33-b6e2-ca58bc6c2eb5,41,功能相近的其他办公建筑的适用范围在总则中明确,1.0,13,['55fb0117e01fe901fe27d0a1038266fbdc9d8bbd2e07bacbf2a1e861fc68f732b65c9d962a22f556b676ace57718c9b090f1933c1fd6d20544826c532d943d13'],93979e6f-04fe-45fe-ae47-53b39c29760f,93699304-b1f3-49b7-bddc-302c0e5630ba,RELATED_TO
b49386e8-4f12-491d-ab97-22f6cb28e317,42,绿色办公建筑评价标准以建筑单体为评价对象,18.0,42,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],13185afb-7dc0-449e-afce-c91b29274914,d442a82f-1314-43bf-a30b-0960ba41aaed,RELATED_TO
802fb5c1-08d9-43df-b907-8349ec979163,43,绿色办公建筑评价标准以建筑群为评价对象,18.0,43,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],13185afb-7dc0-449e-afce-c91b29274914,e223cac3-f54e-4c1c-9866-2c4003a35e77,RELATED_TO
18eb5038-0e0a-4505-87d8-6ff984a20f44,44,绿色饭店建筑评价标准要求遵循因地制宜的原则,27.0,29,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],deee0aa3-f2bb-4d65-b356-a95ec7a4e0ef,546278d2-555b-4083-ad81-b25d6575b19d,RELATED_TO
d54ebcc5-4164-4cc7-9aca-d97eb00e585b,45,绿色饭店建筑评价标准以建筑单体为评价对象,18.0,25,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],deee0aa3-f2bb-4d65-b356-a95ec7a4e0ef,d442a82f-1314-43bf-a30b-0960ba41aaed,RELATED_TO
37900297-0710-4daf-b14c-7a2e21c87912,46,绿色饭店建筑评价标准以建筑群为评价对象,18.0,26,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],deee0aa3-f2bb-4d65-b356-a95ec7a4e0ef,e223cac3-f54e-4c1c-9866-2c4003a35e77,RELATED_TO
c17d6225-1385-4125-9483-42af00f7a86f,47,建筑单体的评价涉及节能性能,27.0,14,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],d442a82f-1314-43bf-a30b-0960ba41aaed,da8d93d5-3207-4e0b-8fb4-ab98551d0911,RELATED_TO
7bbe20e4-c2f5-4293-94d8-89db47e5d8ac,48,建筑单体的评价涉及节地性能,27.0,13,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],d442a82f-1314-43bf-a30b-0960ba41aaed,4e803252-6f8c-4d5e-91b5-8ac8daa54209,RELATED_TO
816acfe7-53c6-405d-8d1a-119d1e1039f3,49,建筑单体的评价涉及节水性能,27.0,14,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],d442a82f-1314-43bf-a30b-0960ba41aaed,37d09029-0d3f-4e2d-8483-7355a108ac8a,RELATED_TO
ddce1e25-ba80-4c90-92bc-be5362ae7082,50,建筑单体的评价涉及节材性能,27.0,14,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],d442a82f-1314-43bf-a30b-0960ba41aaed,32beaa16-9726-40a9-a67d-8734188f7db0,RELATED_TO
06e067da-c521-42df-a34d-540fbdfc6f3c,51,建筑单体的评价涉及保护环境性能,27.0,13,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],d442a82f-1314-43bf-a30b-0960ba41aaed,81219675-eeff-4e17-971f-63294d8ef770,RELATED_TO
c536d135-b696-4d8d-bd22-8ecfb8d19b25,52,建筑群的评价涉及节能性能,27.0,15,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],e223cac3-f54e-4c1c-9866-2c4003a35e77,da8d93d5-3207-4e0b-8fb4-ab98551d0911,RELATED_TO
3ac022e3-580c-407b-9455-6b45f80f96c9,53,建筑群的评价涉及节地性能,27.0,14,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],e223cac3-f54e-4c1c-9866-2c4003a35e77,4e803252-6f8c-4d5e-91b5-8ac8daa54209,RELATED_TO
3bcd04f4-3c5a-4092-95bb-18bc0039b663,54,建筑群的评价涉及节水性能,27.0,15,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],e223cac3-f54e-4c1c-9866-2c4003a35e77,37d09029-0d3f-4e2d-8483-7355a108ac8a,RELATED_TO
700720e4-abee-48ad-bf2f-85e696352e08,55,建筑群的评价涉及节材性能,27.0,15,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],e223cac3-f54e-4c1c-9866-2c4003a35e77,32beaa16-9726-40a9-a67d-8734188f7db0,RELATED_TO
601edde3-fb33-4c4f-bcb7-63633685304e,56,建筑群的评价涉及保护环境性能,19.0,14,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],e223cac3-f54e-4c1c-9866-2c4003a35e77,81219675-eeff-4e17-971f-63294d8ef770,RELATED_TO
2b2aba5c-e315-42a7-b12b-571b42c7eeff,57,因地制宜的原则要求对建筑全寿命期内的节能性能进行综合评价,27.0,18,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,da8d93d5-3207-4e0b-8fb4-ab98551d0911,RELATED_TO
b2549626-575c-4181-80bb-df4becdd82da,58,因地制宜的原则要求对建筑全寿命期内的节地性能进行综合评价,27.0,17,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,4e803252-6f8c-4d5e-91b5-8ac8daa54209,RELATED_TO
62276865-6782-4647-8181-4ff45b08c413,59,因地制宜的原则要求对建筑全寿命期内的节水性能进行综合评价,27.0,18,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,37d09029-0d3f-4e2d-8483-7355a108ac8a,RELATED_TO
afbc6fec-cc62-4ceb-92f2-81daba60fae1,60,因地制宜的原则要求对建筑全寿命期内的节材性能进行综合评价,27.0,18,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,32beaa16-9726-40a9-a67d-8734188f7db0,RELATED_TO
c2ab6473-24c4-4578-8e9f-5468f92f906e,61,因地制宜的原则要求对建筑全寿命期内的保护环境性能进行综合评价,19.0,17,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,81219675-eeff-4e17-971f-63294d8ef770,RELATED_TO
7ccb3085-845c-47e0-809b-cbb4a4eddf1b,62,因地制宜的原则要求考虑饭店建筑所在地域的气候条件,9.0,12,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,d1a9ab52-0c2a-4084-b8aa-e94619f21835,RELATED_TO
8d603330-e270-49c3-9015-2cbe9ed104cc,63,因地制宜的原则要求考虑饭店建筑所在地域的环境条件,9.0,12,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,eeaaba7a-b987-4b98-9dc7-4658add0f1c1,RELATED_TO
be91069e-1f50-456e-ae71-391fde26bb3c,64,因地制宜的原则要求考虑饭店建筑所在地域的资源条件,9.0,12,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,3158dcbc-ed2d-4439-8793-cb33a89c10e5,RELATED_TO
82140214-3bb0-4d73-8228-d9997c91e150,65,因地制宜的原则要求考虑饭店建筑所在地域的经济条件,9.0,12,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,6c3745f1-da19-4390-958d-cd43a2301dae,RELATED_TO
c286c37f-771d-49f0-b163-bda0fd28a6ec,66,因地制宜的原则要求考虑饭店建筑所在地域的文化条件,1.0,12,['b8122e921d51b754d77901204cdd6d55604a342c73e0c66a76820aa3a5f79e4ff96c35e705192a8253714c7b603c4c0e6914ccc63e11c641c8e4767ba1e8242c'],546278d2-555b-4083-ad81-b25d6575b19d,cd72a239-b063-432d-a1c2-cfd1d988929e,RELATED_TO
