:ID,human_readable_id,title,description,text_unit_ids,frequency,degree,x,y,:LABEL
1ad84ebd-a6ee-49c9-8549-108b39fe2ee4,3233,RULE_8.1.8_01,根据规范要求，对于实体“RULE_8.1.8_01”，当厂房或生产部位占地面积大于1500平方米或总建筑面积大于3000平方米时，必须设置自动灭火系统以确保消防安全。此外，特别指出的是，对于地上不小于50000纱锭的棉纺厂房中的开包、清花车间，以及不小于5000锭的麻纺厂房中的分级、梳麻车间，还有火柴厂的烤梗、筛选部位，无论其占地面积或建筑面积是否达到上述标准，都必须设置自动灭火系统。这表明，针对特定类型的高风险生产区域，自动灭火系统的安装是强制性的，以增强这些区域的防火安全水平。同时，在区间路基地段，建议适当设置养路机械平台，理想的间距为500米；在单线地段，可以在一侧设置平台；而在双线地段，则推荐两侧交错设置养路机械平台。然而，当采用移动平台作业时，可以不固定设置此类平台。这些措施旨在提高道路维护效率的同时，也考虑到实际操作中的灵活性。综上所述，该规则强调了对特定规模和类型生产场所的消防安全要求，同时也提供了关于道路维护设施设置的指导建议。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', 'bef393469df3fb1221b144a4db1a3c71edc62f53d3272f41d628c3428b5161c8cbd8c0cf865e654df8688d82719def4a729b3da345bd31d28d539a7668ffe179', '2a6902d9079473b2647b3a963f83de28220f3e536ef7c5e96b5c46d867eb9911c25f2fba4bf7c9198261fad298417734072a8f5982a44ca4c8b4726df3898cca']",3,3,0.0,0.0,CONSTRAINT
77547a7d-34ed-4d75-ba54-1d07722f66ff,3234,RULE_8.2.1_01,根据规则RULE_8.2.1_01，在年平均降水量大于500毫米的地区，当基床填料选用细粒土时，其塑性指数应不大于12且液限不超过32%，以确保良好的排水性能和稳定性。对于封闭楼梯间的防烟措施，规则明确指出必须采取有效措施防止烟雾侵入，以保障人员在紧急情况下的疏散安全。此外，路基的设计与施工需保证其强度、稳定性和耐耗性，确保线路能够长期稳定运行。路基路肩的高程设计需考虑到线路通过区域内最高地下水位及地面积水水位，并额外增加毛细水强烈上升高度、有害冻胀深度或蒸发强烈影响深度，再加0.5米的安全余量。不过，若路基已采取了降低水位、设置毛细水隔断层等特殊措施，则可以不受上述规定的限制。同时，路肩高程的设计还需兼顾与城市内其他交通方式的衔接需求，确保交通流畅性和安全性。综上所述，该规则强调了在特定气候条件下建筑材料选择的重要性，以及封闭空间内消防安全和基础设施建设中对自然环境因素的综合考量。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '70312da44c374d8d373b3c238da372afe40c396fd12e9a571a219309049e24d1274b8f32e38afda378e5808f773ea31bb0e5ff5537fe1445e81eb99eec444fb5', '5f20fc81caf429bac2425ab5ba9336b2f8aba300a45831c229522116043ba833c68533428e18c4d35ed8b9e533bef935c66cfd402619b3bd754ec11dded6a394', 'b4a05360d818982026f90ad491dcbdd504d64791f730828ddaf9e08c1dced7b2b13b13b6ae003171adddc75aa816fd3fe5f8486f1f30f0f14efc007af5ec37cc', '0a7981125a43ccd0c82cc15ae93a466dbbfe36d96b70e91d17a2d019bf8979090fc75531bc12c9c5acc85a0946a1eddc03174ae0774fd30e28e848a8b49a316e', '0fe39e564fe65a11b64f230c9e79caf7a83b552840c76a7ab8cf016a5f0f9d96ed5b2e496bc14e0162ed450e4100afee478815cdc6bc403986af76bf2d89e644']",6,6,0.0,0.0,CONSTRAINT
0943a589-11f0-451d-b9c1-b2a210c2d176,3235,RULE_8.2.2_01,根据规范要求，对于实体“RULE_8.2.2_01”，当丙类生产场所的建筑面积超过300平方米且经常有人停留或可燃物较多时，必须采取排烟等烟气控制措施。这一要求同样适用于工业与民用建筑中其它符合条件的场所或部位。此外，对于路基面设计，应设置成三角形路拱，并由路基中心线向两侧设置4%的人字排水坡，以促进路基面上积水的快速排出，有助于保持基床的强度和稳定性。即使在曲线加宽的情况下，路基面也应保持三角形以确保排水效果。这些规定旨在提高建筑的安全性和耐用性，特别是通过有效的排烟措施减少火灾风险，以及通过优化的排水设计来维护交通基础设施的质量。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '70312da44c374d8d373b3c238da372afe40c396fd12e9a571a219309049e24d1274b8f32e38afda378e5808f773ea31bb0e5ff5537fe1445e81eb99eec444fb5', 'b4a05360d818982026f90ad491dcbdd504d64791f730828ddaf9e08c1dced7b2b13b13b6ae003171adddc75aa816fd3fe5f8486f1f30f0f14efc007af5ec37cc', '086724893bba7fa9edb5f3ff01d8c5a2e3e5937596a024f9263c85955c7356ba1f53bd9ea2d5755b8c17a151e1f139f033ccd82360fd6d6f13935483151e9cd3', '0a7981125a43ccd0c82cc15ae93a466dbbfe36d96b70e91d17a2d019bf8979090fc75531bc12c9c5acc85a0946a1eddc03174ae0774fd30e28e848a8b49a316e', '0fe39e564fe65a11b64f230c9e79caf7a83b552840c76a7ab8cf016a5f0f9d96ed5b2e496bc14e0162ed450e4100afee478815cdc6bc403986af76bf2d89e644']",6,9,0.0,0.0,CONSTRAINT
681e9bfc-544b-484e-8a2c-83a516a6faa7,3236,RULE_8.2.3_01,**RULE_8.2.3_01** 规定了若干关于汽车库排烟设施设置及路基面宽度计算的基本要求。对于建筑面积超过1000平方米的汽车库，无论是位于地下一层还是其他楼层，只要不是敞开式的，都必须设置排烟设施，以确保在火灾发生时能够有效排出烟气，保障人员安全疏散。此外，对于区间路基面宽度的设定，需综合考虑正线数目、线间距、轨道结构尺寸、路基面形状、路肩宽度以及是否存在接触网立柱等因素来确定。特别地，在存在曲线的情况下，还需考虑曲线加宽的影响。路肩宽度的确定也需依据是否有设备埋设而定：当路肩下埋设有设备时，路堤及路堑部分的路肩宽度至少为0.6米；而在没有设备埋设的情况下，这一宽度则不得少于0.4米。这些规定旨在保证道路基础设施的安全性和功能性，同时考虑到不同条件下的实际需求，以实现合理规划与建设。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '70312da44c374d8d373b3c238da372afe40c396fd12e9a571a219309049e24d1274b8f32e38afda378e5808f773ea31bb0e5ff5537fe1445e81eb99eec444fb5', '086724893bba7fa9edb5f3ff01d8c5a2e3e5937596a024f9263c85955c7356ba1f53bd9ea2d5755b8c17a151e1f139f033ccd82360fd6d6f13935483151e9cd3', '0fe39e564fe65a11b64f230c9e79caf7a83b552840c76a7ab8cf016a5f0f9d96ed5b2e496bc14e0162ed450e4100afee478815cdc6bc403986af76bf2d89e644']",4,8,0.0,0.0,CONSTRAINT
49a21198-72f9-4bab-95cf-c75c9ade3df5,3237,RULE_8.2.4_01,"对于实体“RULE_8.2.4_01”，综合描述如下：

在区间曲线地段，路基面宽度需要根据线路特性进行适当的加宽处理。具体来说，对于单线，路基面宽度应在曲线外侧加宽；而对于双线，则应在曲线外股外侧加宽。加宽值需依据最高行车速度计算出的轨面超高值来确定。在缓和曲线范围内，这些加宽值应当以线性方式递减，确保平滑过渡。此外，为了保障城市交通隧道内的安全，通行机动车的一类、二类和三类城市交通隧道必须设置排烟设施。这意味着，无论隧道的具体长度如何，只要其属于上述三类之一，并且允许车辆通行，则必须配备有效的排烟系统，以在紧急情况下迅速排除烟雾，保障人员疏散通道的畅通无阻。这些要求都是强制性的，旨在通过合理的工程设计提高交通安全性和应对突发事件的能力。","['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '70312da44c374d8d373b3c238da372afe40c396fd12e9a571a219309049e24d1274b8f32e38afda378e5808f773ea31bb0e5ff5537fe1445e81eb99eec444fb5', '086724893bba7fa9edb5f3ff01d8c5a2e3e5937596a024f9263c85955c7356ba1f53bd9ea2d5755b8c17a151e1f139f033ccd82360fd6d6f13935483151e9cd3', '0fe39e564fe65a11b64f230c9e79caf7a83b552840c76a7ab8cf016a5f0f9d96ed5b2e496bc14e0162ed450e4100afee478815cdc6bc403986af76bf2d89e644']",4,6,0.0,0.0,CONSTRAINT
1ac4e1e8-8b1c-4372-84be-3efa13c2ebf7,3238,RULE_8.2.5_01,在建筑防火设计与安全疏散方面，根据规则RULE_8.2.5_01的规定，当房间的建筑面积超过50平方米时，必须设置排烟设施以确保火灾时能够有效排出烟气，保障人员安全疏散。这一要求强调了排烟设施对于较大空间的重要性，旨在减少烟雾对人员疏散的影响，并为消防救援创造有利条件。需要注意的是，关于路基基床的描述与建筑房间排烟设施的要求并不相关，因此在RULE_8.2.5_01这一规则下，我们主要关注的是建筑面积超过50平方米的房间应当安装排烟系统的强制性要求。对于路基基床的表层与底层厚度要求，这部分内容实际上属于市政工程领域，与建筑内部的防火排烟设计无关，故在讨论本规则时不予考虑。综上所述，RULE_8.2.5_01主要强调了对于特定规模以上的房间设置排烟设施的重要性及必要性。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '086724893bba7fa9edb5f3ff01d8c5a2e3e5937596a024f9263c85955c7356ba1f53bd9ea2d5755b8c17a151e1f139f033ccd82360fd6d6f13935483151e9cd3', '0fe39e564fe65a11b64f230c9e79caf7a83b552840c76a7ab8cf016a5f0f9d96ed5b2e496bc14e0162ed450e4100afee478815cdc6bc403986af76bf2d89e644']",3,6,0.0,0.0,CONSTRAINT
bd5e9ea4-bb01-4b46-964c-d9986611d673,3239,RULE_8.2.6_01,根据规则RULE_8.2.6_01，对于铁路路基的基床填料选择有具体要求。基床表层应优先选用A、B组填料，以确保良好的稳定性和耐久性。对于基床底层，可选用A、B、C组填料，但当选择C组填料时，在年平均降水量大于500毫米的地区，其塑性指数不应超过12，液限不应超过32%，这样可以防止因水分过多导致的路基稳定性问题。填料的具体分类及其粒径要求应遵循现行行业标准《铁路路基设计规范》TB10001的规定，以保证路基的整体质量和长期性能。通过合理选择填料并严格遵守相关标准，能够有效提升铁路路基的安全性和使用寿命。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '12d371d5005135a07310a0d499057b66b2d15c8ca57ddc29bfb10347858e617e831f3101090c9f65c532f94ec6e9d2599f91474b553423223a16cba505ebd13e']",2,6,0.0,0.0,CONSTRAINT
af10e6da-e997-4f37-baff-b90fab851939,3240,RULE_8.2.7_01,"对于实体 ""RULE_8.2.7_01""，当路堑基床表层的土质不符合本规范第8.2.6条的规定时，必须采取换填或土质改良等措施。特别是当路堑基床表层是由易风化的软石、黏粉土、黏土或人工填土构成时，在多雨地区这类土质特别容易引发基床病害，因此更加强调了采取换填或土质改良措施的必要性。这些要求旨在确保路堑基床表层具有良好稳定性和耐久性，从而保障道路结构的安全与长期使用性能。综上所述，对于不满足规范要求的路堑基床表层土质，无论其具体类型如何，特别是在面临多雨气候条件时，都应严格执行换填或实施土质改良措施，以预防潜在的基床问题。","['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '0e5b6f75984723a4fc6b1362203c35e4c10bf449856be0895a0eb0a1dfdd39af9ec793f333dc565b52ee672dbf87442d4429da9d0230e5a0366a7cda8ca4c706', '12d371d5005135a07310a0d499057b66b2d15c8ca57ddc29bfb10347858e617e831f3101090c9f65c532f94ec6e9d2599f91474b553423223a16cba505ebd13e', '5f20fc81caf429bac2425ab5ba9336b2f8aba300a45831c229522116043ba833c68533428e18c4d35ed8b9e533bef935c66cfd402619b3bd754ec11dded6a394']",4,5,0.0,0.0,CONSTRAINT
de004f5f-d771-4016-aa89-291ca5f67efa,3241,RULE_8.2.8_01,"实体 ""RULE_8.2.8_01"" 规定了关于路基基床各层压实度的具体要求。根据描述，路基基床各层的压实度必须满足表 8.2.8 中所列出的规定值。这表明在施工过程中，必须严格遵循表 8.2.8 中给出的压实度标准，以确保路基基床的稳定性和承载能力。通过确保每层的压实度均达到或超过表 8.2.8 的规定值，可以有效防止路基未来可能出现的不均匀沉降或其他结构性问题，从而保障道路长期使用的安全性和耐久性。描述中提到的 ""strictness = 不应，即必须满足表8.2.8的规定值"" 强调了这一要求的强制性，意味着在实际工程中没有例外情况可以低于表中所列标准。","['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '0e5b6f75984723a4fc6b1362203c35e4c10bf449856be0895a0eb0a1dfdd39af9ec793f333dc565b52ee672dbf87442d4429da9d0230e5a0366a7cda8ca4c706']",2,3,0.0,0.0,CONSTRAINT
51ec76aa-9627-4f3c-bef1-fa2012a967de,3242,路基面外侧加宽值,区间曲线地段路基面外侧的加宽值,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,6,0.0,0.0,ATTRIBUTE
597ab865-216a-40a6-a22c-0e995c5ad035,3243,毛细水强烈上升高度,毛细水上升的高度,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,0,,,ATTRIBUTE
3d6e4c52-5f56-4f83-b699-0db9df413ed1,3244,有害冻胀深度,"在建筑与市政工程中，""有害冻胀深度""是一个关键的设计参数，用于评估冻胀对路基等结构的影响。一般而言，在非特别寒冷区域，有害冻胀深度通常设定为该地区最大冻结深度的大约60%，而在东北等极端寒冷条件下，这一比例则提高至最大冻结深度的95%左右。这意味着，在更为寒冷的东北地区，由于地面冻胀作用更为强烈，设计时需要更加重视深层土壤的稳定性和路基的抗冻性能。了解和准确计算有害冻胀深度对于确保道路及其它基础设施在冬季的稳定性和安全性至关重要。通过合理确定有害冻胀深度，并采取相应措施来减轻冻胀带来的不利影响，可以有效提高相关工程的耐久性和减少维护成本。","['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '70312da44c374d8d373b3c238da372afe40c396fd12e9a571a219309049e24d1274b8f32e38afda378e5808f773ea31bb0e5ff5537fe1445e81eb99eec444fb5']",2,1,0.0,0.0,ATTRIBUTE
5260d253-451e-4c0b-8501-5486ac3fef72,3245,蒸发强烈影响深度,蒸发对路基的影响深度,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,0,,,ATTRIBUTE
c78fe72f-4827-49c1-8b7c-589f6baf066a,3246,基床表层填料,"基床表层填料是用于路基基床表层的关键材料，其主要作用在于确保基床表层的稳定性和承载能力。在选择基床表层填料时，优先推荐使用A、B组填料，这是因为这两组填料能够提供更好的性能，以满足路基结构对强度和稳定性的需求。通过采用高质量的填料，可以有效提升基床的整体性能，延长道路使用寿命，减少维护成本，同时保障行车安全。此外，正确选择与使用基床表层填料对于实现节地目标也具有重要意义，因为它有助于减少因路基不稳定导致的额外土地需求或修复工作，从而保护环境和自然资源。总之，基床表层填料的选择与应用是路基工程中不可或缺的一环，它直接关系到整个道路系统的可靠性和持久性。

请注意，给定的描述中没有提到“基地与总平面、交通与停车”、“建筑设计与功能布局”、“防火设计与安全疏散”、“室内环境”、“建筑设备与给排水、暖通空调、电气、智能化”、“无障碍设施”以及更具体的“节能、节水、节材”等内容。因此，上述综合描述主要集中在基床表层填料本身及其对路基稳定性的影响上。对于建筑与市政工程的其他方面，如果需要，还需进一步提供相关信息。","['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '8476629b2c1bc78626213df03a8c4c8c4e10a9695e81fae632db055694a83bfd53c66b72f1f1584a00922f5a97390d911ec2993857ee99b9a728a57106567082', '12d371d5005135a07310a0d499057b66b2d15c8ca57ddc29bfb10347858e617e831f3101090c9f65c532f94ec6e9d2599f91474b553423223a16cba505ebd13e']",3,5,0.0,0.0,ATTRIBUTE
196f8051-6d33-47f1-a9a9-8ce152c19943,3247,基床底层填料,基床底层填料是指用于路基基床底层建设的材料，具体而言，这类填料应当从A、B、C组中选择。这些填料的选择基于其物理性质和工程性能，旨在确保路基结构的稳定性和耐久性。通过采用合适的填料，可以有效提高路基对各种外界条件（如温度变化、湿度波动等）的抵抗能力，从而保证道路的长期安全使用。选择正确的填料也是减少维护成本、延长道路使用寿命的关键因素之一。在实际应用过程中，需根据具体工程地质条件及设计要求，从A、B、C组填料中挑选最合适的材料，以满足基床底层对于承载力、稳定性等方面的要求。此外，为了确保填料的质量符合标准，施工前还需对其进行必要的试验与检测。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '12d371d5005135a07310a0d499057b66b2d15c8ca57ddc29bfb10347858e617e831f3101090c9f65c532f94ec6e9d2599f91474b553423223a16cba505ebd13e']",2,3,0.0,0.0,ATTRIBUTE
6cc80376-97a8-4edf-9d55-f8062e7d4888,3248,填料塑性指数,填料的塑性指数,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,1,0.0,0.0,ATTRIBUTE
9a1dccd0-1064-4bb6-8b11-bac2792e4b8e,3249,填料液限,填料的液限,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,1,0.0,0.0,ATTRIBUTE
beb64a8f-3a6b-44c8-88d8-c7799a7e4ce6,3250,RULE_8.2.4_02,"IF 曲线半径 R ≤ 600 THEN 路基面外侧加宽值 operator ==, value = 0.5, unit = m, strictness = 应",['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
f8323acb-6949-49d0-b190-b5a7a0480e4c,3251,RULE_8.2.4_03,"IF 600 < R ≤ 800 THEN 路基面外侧加宽值 operator ==, value = 0.4, unit = m, strictness = 应",['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
383bdb48-ab15-47bc-b34b-16820c97421a,3252,RULE_8.2.4_04,"IF 800 < R ≤ 1000 THEN 路基面外侧加宽值 operator ==, value = 0.3, unit = m, strictness = 应",['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
c8bc1cda-7de3-43f5-aeca-3ebd41f59919,3253,RULE_8.2.4_05,"IF 1000 < R ≤ 2000 THEN 路基面外侧加宽值 operator ==, value = 0.2, unit = m, strictness = 应",['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
77b75fa8-0f2e-42b4-a9b6-b8a8ba1265cb,3254,RULE_8.2.4_06,"IF 2000 < R ≤ 5000 THEN 路基面外侧加宽值 operator ==, value = 0.1, unit = m, strictness = 应",['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
ea89a540-952c-43dd-957b-a316be21bdda,3255,RULE_8.2.5_02,"实体 ""RULE_8.2.5_02"" 包括了关于排烟设施设置以及路基基床表层厚度的规定。根据该规则，当房间的建筑面积不大于50平方米且建筑的总建筑面积超过200平方米时，必须在该区域内设置排烟设施。这项要求的严格性被设定为“应”，意味着这是必须遵守的规定。此外，对于路基基床表层厚度，规定其不应小于0.5米，同样地，此要求的严格性也被设定为“应/不应小于”，表明在设计和施工过程中，必须确保路基基床表层厚度至少达到0.5米的标准。这些规定旨在提高建筑物的安全性和基础设施的耐久性。需要注意的是，虽然给定的描述中提到了两次关于排烟设施的要求，但它们是一致的，并无矛盾之处。因此，可以得出结论，在满足特定房间面积及总建筑面积条件下，必须安装排烟设施，同时保证路基建设符合厚度要求。","['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '086724893bba7fa9edb5f3ff01d8c5a2e3e5937596a024f9263c85955c7356ba1f53bd9ea2d5755b8c17a151e1f139f033ccd82360fd6d6f13935483151e9cd3', '0fe39e564fe65a11b64f230c9e79caf7a83b552840c76a7ab8cf016a5f0f9d96ed5b2e496bc14e0162ed450e4100afee478815cdc6bc403986af76bf2d89e644']",3,5,0.0,0.0,CONSTRAINT
6fb173c8-8138-4243-9e53-1ec109eba7b3,3256,RULE_8.2.5_03,路基基床底层厚度不应小于 1.5m，strictness = 应/不应小于,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
cba12116-4951-481d-beff-80c030a26dd4,3257,RULE_8.2.6_02,根据规则RULE_8.2.6_02，在年平均降水量大于500mm的地区，对于基床填料的选择有着特定的要求。当基床填料采用细粒土时，为了确保基床的稳定性和耐久性，细粒土的塑性指数应不大于12，同时其液限也应控制在不超过32%的范围内。这是为了防止由于过高的塑性指数和液限导致的基床材料在湿润条件下发生过大的体积变化或强度下降，从而影响整个路堤结构的安全性与长期性能。此外，对于路堤基床表层而言，推荐使用A组或B组填料进行填充，这类填料因其良好的物理力学性能而被广泛应用于此类工程中，以增强路堤对抗外部环境因素的能力，确保路堤的稳定性和使用年限。这些规定共同作用于提高路堤工程的质量，特别是在降水较多的区域，通过严格控制基床材料的选择来保障道路基础设施的安全可靠。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '12d371d5005135a07310a0d499057b66b2d15c8ca57ddc29bfb10347858e617e831f3101090c9f65c532f94ec6e9d2599f91474b553423223a16cba505ebd13e']",2,6,0.0,0.0,CONSTRAINT
90dd0e6e-e0b0-4ab1-930e-c9359b8abf86,3258,RULE_8.2.6_03,根据规范要求，“RULE_8.2.6_03”规定了关于铁路基床填料的选择标准。基床底层的填料选择范围较为广泛，可以采用A、B、C组材料，这里强调的是“可以”使用，意味着在实际应用中具有一定的灵活性。对于基床表层，则推荐使用具有强渗水性能的粗粒土，这样做是为了增强整个基床结构的稳定性；对于这一层的材料选择，规范使用了“宜”字，表明这是一种推荐的做法，但在特殊情况下也可以考虑其他类型的材料，只要能够保证达到类似的效果。综上所述，该规则旨在通过合理选择不同层位的填料来确保铁路路基的良好性能和长期稳定性。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '12d371d5005135a07310a0d499057b66b2d15c8ca57ddc29bfb10347858e617e831f3101090c9f65c532f94ec6e9d2599f91474b553423223a16cba505ebd13e']",2,4,0.0,0.0,CONSTRAINT
6a06e8f6-3918-4556-9e22-030060f085bb,3259,RULE_8.2.6_04,RULE_8.2.6_04 规定了在特定条件下使用C组填料的要求以及细粒土的应用限制。当项目位于年平均降水量超过500毫米的地区时，如果选择使用C组填料，则其塑性指数不应超过12，以保证材料在湿润环境下的稳定性和适用性。同时，对于细粒土，由于此类土壤遇水后其抗剪强度显著下降，进而导致承载能力减弱和整体稳定性变差，因此不建议将其用于基床表层的建设。通过遵守上述规定，可以有效避免因材料选择不当而引发的工程质量问题，确保建筑结构的安全性和耐久性。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '12d371d5005135a07310a0d499057b66b2d15c8ca57ddc29bfb10347858e617e831f3101090c9f65c532f94ec6e9d2599f91474b553423223a16cba505ebd13e']",2,5,0.0,0.0,CONSTRAINT
fc606185-2586-449d-8d9e-a40771cde959,3260,RULE_8.2.6_05,使用 C 组填料时，在年平均降水量大于 500mm 地区，其液限不应大于 32%，strictness = 不应大于,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
4b015ea6-32ff-4d62-9e91-e86d0ca6fc31,3261,RULE_8.2.7_02,根据规范要求，对于实体“RULE_8.2.7_02”，当遇到浅路堑情况且地表土质较为松散，无法达到基床所需的密实度标准时，必须采取压实措施以确保基床性能符合要求。此外，如果路堑基床表层的土质不符合本规范第8.2.6条所规定的标准，那么除了压实处理外，还应当考虑采用换填或者进行土质改良等措施来满足规范中的具体要求。这些措施的实施对于保证路堑工程的质量和稳定性至关重要。在实际操作中，“应”字表明了这些措施不仅是推荐性的，而是具有强制性的要求，需严格遵守以确保工程的安全性和耐久性。通过合理选择和应用上述方法，可以有效解决因土质问题导致的基床密实度不足的情况，从而保证路堑的整体结构质量。,"['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199', '5f20fc81caf429bac2425ab5ba9336b2f8aba300a45831c229522116043ba833c68533428e18c4d35ed8b9e533bef935c66cfd402619b3bd754ec11dded6a394']",2,3,0.0,0.0,CONSTRAINT
df6e1876-8d4c-4a33-9b84-a509b6da5534,3262,RULE_8.2.8_02,路基基床各层的压实度不应小于表 8.2.8 的规定值，strictness = 应/不应小于,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,3,0.0,0.0,CONSTRAINT
a4e6277b-95cf-4c81-b7e7-f27bc18d417b,3263,路堑基床,,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,2,0.0,0.0,
6fb36581-1d8f-40db-b79f-81af3463d8c8,3264,路堑基床表层土质,,['43bea59b32e5d84a9b259b9d5de56ab5bef8aec47e289c334772663be978dd54c2043dcc1fa22754fc0b2e085f8f6a72fc3a1960e1f2d61116501f2ec7c51199'],1,1,0.0,0.0,
