id,human_readable_id,description,weight,combined_degree,text_unit_ids,:START_ID,:END_ID,:TYPE
edd88049-0837-4688-acc6-ed26a0c8d713,10,无障碍设施的维护是确保其安全性、功能性和系统性的关键措施，是建设和运行维护过程中的一个重要组成部分。通过定期检查和维护，可以确保障碍设施处于最佳状态，从而为所有使用者提供一个既安全又方便的环境。这不仅有助于提高建筑的使用效率，还能增强建筑的社会包容性。在此过程中，维护工作需要遵循一定的标准和规程，以确保无障碍设施能够长期稳定地服务于公众。此外，维护活动还应考虑节能、节水等因素，以符合绿色建筑的整体要求。例如，在维护过程中采用环保材料和技术，减少资源消耗和废弃物产生，体现了节材要求；同时，通过优化维护计划，减少不必要的能源消耗，满足节能要求。综合来看，无障碍设施的有效维护不仅增强了建筑的实用性与安全性，也是绿色建筑理念的具体实践之一。,27.0,91,"['a25bceccb147d73550b8261a027289d44fd3f2041964e272c946f23683131eeb99c70d03f2685c654056e1270858e9b3790376ea4fac1cf175ae0f62a8c2540b', '4ad82753151f58762f81719cd2588895aa29df9aec84289db75d1cea9d6525145660060dba34e2d6dada809ab1b6e7b35c4624daea4fec8d89bc52bf3b820e63']",c51f225d-3641-47bc-9bc6-4939949c30d7,fee0209c-7465-44f5-ace3-e5d2227b1514,RELATED_TO
38a3252e-829d-45b3-a940-7fec6fcae99c,11,建设和运行维护包括无障碍设施的设计阶段,16.0,9,['a25bceccb147d73550b8261a027289d44fd3f2041964e272c946f23683131eeb99c70d03f2685c654056e1270858e9b3790376ea4fac1cf175ae0f62a8c2540b'],71bdd736-2dbb-4c6c-a66a-3074ea8f139f,a5545231-62e3-4926-83fc-36b990cb40e1,RELATED_TO
17f4e5fc-d281-4419-aca9-25d19caa52ab,12,建设和运行维护包括无障碍设施的施工阶段,16.0,8,['a25bceccb147d73550b8261a027289d44fd3f2041964e272c946f23683131eeb99c70d03f2685c654056e1270858e9b3790376ea4fac1cf175ae0f62a8c2540b'],71bdd736-2dbb-4c6c-a66a-3074ea8f139f,a841dab2-b2cc-4664-a26e-eeabbc846ba2,RELATED_TO
b77664b5-2977-4d42-97d5-b0a2c6ae99b9,13,建设和运行维护包括无障碍设施的验收阶段,16.0,7,['a25bceccb147d73550b8261a027289d44fd3f2041964e272c946f23683131eeb99c70d03f2685c654056e1270858e9b3790376ea4fac1cf175ae0f62a8c2540b'],71bdd736-2dbb-4c6c-a66a-3074ea8f139f,effb6412-360a-49a8-9192-b674a7e8cc55,RELATED_TO
1a90498d-177e-4a83-87f9-e8c1b011b112,14,建设和运行维护包括无障碍设施的维护阶段,16.0,9,['a25bceccb147d73550b8261a027289d44fd3f2041964e272c946f23683131eeb99c70d03f2685c654056e1270858e9b3790376ea4fac1cf175ae0f62a8c2540b'],71bdd736-2dbb-4c6c-a66a-3074ea8f139f,fee0209c-7465-44f5-ace3-e5d2227b1514,RELATED_TO
4245988c-1aac-4b98-bc4d-3c7b28380f59,15,约束规则 rule_6_01 来源于条款 6,146.0,50,"['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d', '4589d69bdb2ca13282bd36ae155c513b409ad1d92bdfc5e7fe7b35d83a8aeeb3e571eeac0f8ad0f0e86f11e17597b2adf40338692dca457d59c808259e0c1548', 'caee1e7ff8961de1f158dd0788e272b48daa725b879d681eb48a40d3ced39d049688f0b64659ffa16d2ec045c777966e3bb219b6acc01b014773ca5e94d007d0', '9413ebe7c147da75c38f9fffebcde578fbd2b3cedc964e709d864d13e6a82c40d2456e1b0fa58aa1ad8486dd148915f10aed889b9e605f61805fb78000f7b447', '7f41a9aae4f653f04d36d02d4f82cc637871359c286e7a9ad0bf63a815b132a05cc5b7d4124c3c2c6202301caaa6b0961672d32f0b7c3e7dce2fb2b7c5c042f4', '86e7c4edc9b47c535e2b8627964a31fc103b843ff8fdd32ff8b01dfa94ae5b01ad04ca4b5365c785afcec16281877db084cee9290f5e91a99617fe86769302a9', 'c90aed8d8cefa8b8b49dac7866abe6958bde257e252ccc6f8e5a96438db61480ac982fff9a6f1b9bf6b1f8d109089b3076bc77bbd57b99369571b2ac00553bc7']",ddbdd66f-fcc1-4bae-b58a-190e5f888b8b,bd8ccd3f-b498-4a88-aa97-84e4c657eb96,RELATED_TO
52876cc1-4a08-44d5-914f-e6e8d998e6b1,16,约束规则 rule_6_02 来源于条款 6,55.0,22,"['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d', 'caee1e7ff8961de1f158dd0788e272b48daa725b879d681eb48a40d3ced39d049688f0b64659ffa16d2ec045c777966e3bb219b6acc01b014773ca5e94d007d0', '9413ebe7c147da75c38f9fffebcde578fbd2b3cedc964e709d864d13e6a82c40d2456e1b0fa58aa1ad8486dd148915f10aed889b9e605f61805fb78000f7b447', '7f41a9aae4f653f04d36d02d4f82cc637871359c286e7a9ad0bf63a815b132a05cc5b7d4124c3c2c6202301caaa6b0961672d32f0b7c3e7dce2fb2b7c5c042f4']",ddbdd66f-fcc1-4bae-b58a-190e5f888b8b,56b07f6a-a7af-4039-b619-4f5a083560c8,RELATED_TO
21dae451-96ce-47bb-bc91-280065919e41,17,约束规则 rule_6_03 来源于条款 6,39.0,19,"['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d', 'caee1e7ff8961de1f158dd0788e272b48daa725b879d681eb48a40d3ced39d049688f0b64659ffa16d2ec045c777966e3bb219b6acc01b014773ca5e94d007d0', '9413ebe7c147da75c38f9fffebcde578fbd2b3cedc964e709d864d13e6a82c40d2456e1b0fa58aa1ad8486dd148915f10aed889b9e605f61805fb78000f7b447', '0ae1a3ebcb282a6ef36d7638127fc34baa85daa43c7ae49c78191f0dc879f79759c81ef6867575c034851ac1d258a61ed5201607f6ee67cb54eb2bd3538c4815']",ddbdd66f-fcc1-4bae-b58a-190e5f888b8b,d89fd3ed-cb7f-4dc2-9a32-5b23fedcf03d,RELATED_TO
340d5d60-840e-4b2f-8409-ef1aea6d9aef,18,文物保护单位在进行无障碍设施建设时，需遵守 rule_6_01 的要求，即在不破坏文物的前提下进行建设,27.0,43,['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d'],50731a80-183d-4c3e-bc86-00943e3533aa,bd8ccd3f-b498-4a88-aa97-84e4c657eb96,RELATED_TO
36ed8e1a-8145-4de4-be20-a50ea7d8ef0c,19,文物保护单位涉及无障碍设施的建设,18.0,9,['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d'],50731a80-183d-4c3e-bc86-00943e3533aa,303c72ce-9660-4a13-b91c-7329932c7491,RELATED_TO
19e7617a-9dff-4712-aff7-1784343340da,20,无障碍设施建设应遵守 rule_6_01 的要求，即在不破坏文物的前提下进行建设,27.0,46,['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d'],303c72ce-9660-4a13-b91c-7329932c7491,bd8ccd3f-b498-4a88-aa97-84e4c657eb96,RELATED_TO
d923f17d-5740-46a0-b8c2-8acd8c1cd9ce,21,无障碍设施建设应遵守 rule_6_02 的要求，即所采用的技术方法和措施应符合本规范要求,27.0,18,['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d'],303c72ce-9660-4a13-b91c-7329932c7491,56b07f6a-a7af-4039-b619-4f5a083560c8,RELATED_TO
e035b77a-1404-4ea4-86d3-b241e2121192,22,无障碍设施建设应遵守 rule_6_03 的要求，即创新性的技术方法和措施应进行论证并符合本规范中有关性能的要求,19.0,15,['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d'],303c72ce-9660-4a13-b91c-7329932c7491,d89fd3ed-cb7f-4dc2-9a32-5b23fedcf03d,RELATED_TO
41f68426-a68f-45c8-a55a-8dce7ed7eb94,23,无障碍设施建设涉及所采用的技术方法和措施,9.0,7,['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d'],303c72ce-9660-4a13-b91c-7329932c7491,7d3c9a92-e748-424e-8ea5-4ede4f1031b9,RELATED_TO
df3effc2-11a0-4122-a00a-dd1b0006df2e,24,无障碍设施建设涉及所采用的创新性技术方法和措施,9.0,7,['4dcbd97244438691f3afeab2089d26cb66988d25befbaced0aaa301e2409c8bbf9b56631880005108be40860b0812a9a3bf70edf58f1e40ee112e926ae75578d'],303c72ce-9660-4a13-b91c-7329932c7491,159c2b2c-c29b-4ab8-a786-22273e0896f4,RELATED_TO
b27a9551-d86d-43cb-9742-870ca2ca3aba,25,约束规则 rule_2.1_01 来源于条款 2.1,99.0,20,"['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8', '897f3bb2fd26532e06e5520957a9951b25e565b398e577eccb28a26c82226947476504d701cab3bd0b5d099ea6534f2f40f9b6e9bf12e13f9e62b9ba0b187110', 'f869dfcbf7716ab7d54520bbc0d64ec7426ffd7eb47a794e6de39cef6b197c6cf4d10307f8ed99b5b2f94be03eb0ef7644b99299e3e9e2add8dbc87b27e3b008', '8c2cc39fd847aa41354420235ee1bb065d00c28c1173ae937ebd4c2d7056bc1e3013788ea59b0e1694eea4088be24089d1f2d20bf0acaf3b9016ddcdc9356b51']",3e2fee1b-cd7e-40af-9d84-64ba51b095c6,01d740ed-a41e-4f2a-86df-acfcf793376d,RELATED_TO
7e3ec689-28b3-4d1d-ac6a-c0dd0345d3ff,26,根据约束规则 RULE_2.1_01，无障碍通行流线的设计与实现需要满足一系列具体要求，以确保为所有人，特别是行动障碍者提供安全、便捷的通行环境。首先，规则强调了在地形险要地段应设置适当的安全防护设施，并在必要时增设安全警示线，以预防潜在的安全风险。其次，无障碍通行流线上所设置的任何设施都不应成为行动障碍者独立通行的障碍，这一要求旨在保障所有使用者能够无障碍地使用公共空间。此外，规则还明确指出，必须提供一条连贯且无障碍的通行路径，这不仅包括物理上的畅通无阻，也意味着路径设计应考虑到不同能力水平的人们的需求，从而实现真正的无障碍通行。综上所述，无障碍通行流线的设计需全面考虑安全性、可达性和连通性，确保在遵循 RULE_2.1_01 的同时，创建一个包容性强、易于访问的环境。虽然直接提及的节能、节水等绿色建筑特定要求未直接涉及，但通过优化设计减少对辅助设施的依赖，间接支持了更广泛的可持续发展目标。,81.0,42,"['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8', '897f3bb2fd26532e06e5520957a9951b25e565b398e577eccb28a26c82226947476504d701cab3bd0b5d099ea6534f2f40f9b6e9bf12e13f9e62b9ba0b187110', 'f869dfcbf7716ab7d54520bbc0d64ec7426ffd7eb47a794e6de39cef6b197c6cf4d10307f8ed99b5b2f94be03eb0ef7644b99299e3e9e2add8dbc87b27e3b008']",9f23be94-6635-4875-a2f8-1f0da30092cb,01d740ed-a41e-4f2a-86df-acfcf793376d,RELATED_TO
55d7b06c-2b7f-4e36-a674-4dc19bb5a136,27,无障碍通行流线包括城市开敞空间的无障碍通行路径,18.0,28,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],9f23be94-6635-4875-a2f8-1f0da30092cb,fc95b6dd-c3bc-4006-bd22-5144d5889644,RELATED_TO
f4f563da-5fb2-45d2-8411-ffb1812dc867,28,无障碍通行流线包括建筑场地的无障碍通行路径,18.0,28,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],9f23be94-6635-4875-a2f8-1f0da30092cb,5c515058-f8a1-4bdf-a027-91debb7faa3f,RELATED_TO
65671780-ec77-4284-8782-650d3b46e680,29,无障碍通行流线包括建筑内部的无障碍通行路径,18.0,28,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],9f23be94-6635-4875-a2f8-1f0da30092cb,e015db16-b23c-4af4-8c08-a32ba67cca01,RELATED_TO
331305b5-b5f1-481a-a00d-3b04f3dcc53f,30,无障碍通行流线包括城市开敞空间中的无障碍通行路径,9.0,28,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],9f23be94-6635-4875-a2f8-1f0da30092cb,6c3cd455-8f9b-4dd5-88a4-f20a11ff26d2,RELATED_TO
c485bcbe-71a8-4284-91ba-8fde91b6ac8d,31,无障碍通行流线包括建筑场地中的无障碍通行路径,9.0,28,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],9f23be94-6635-4875-a2f8-1f0da30092cb,73acce25-c2a1-453c-8a33-fe49548b37fd,RELATED_TO
e31e9562-8cd5-4ea4-ae26-141445ebc63d,32,无障碍通行流线包括建筑内部中的无障碍通行路径,9.0,28,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],9f23be94-6635-4875-a2f8-1f0da30092cb,5c4055f4-8eee-4a39-a817-68e33478bf82,RELATED_TO
3e9d1a48-fe20-4ca0-8eb8-9bc840c55e3d,33,rule_2.1_01 约束的对象属性为无障碍通行流线的连贯性,17.0,27,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],5ce402e0-307c-4d06-9413-b4f1390b0ae2,01d740ed-a41e-4f2a-86df-acfcf793376d,RELATED_TO
50572fbc-846f-4620-99be-2594fc005ae6,34,城市开敞空间的无障碍通行路径应具有连贯性,16.0,13,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],5ce402e0-307c-4d06-9413-b4f1390b0ae2,fc95b6dd-c3bc-4006-bd22-5144d5889644,RELATED_TO
4d437fdd-378c-46f4-a3fc-9bc62cc93d75,35,建筑场地的无障碍通行路径应具有连贯性,16.0,13,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],5ce402e0-307c-4d06-9413-b4f1390b0ae2,5c515058-f8a1-4bdf-a027-91debb7faa3f,RELATED_TO
e307a7b9-e374-4b11-9af5-51050ab7ef0a,36,建筑内部的无障碍通行路径应具有连贯性,9.0,13,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],5ce402e0-307c-4d06-9413-b4f1390b0ae2,e015db16-b23c-4af4-8c08-a32ba67cca01,RELATED_TO
91a7f68d-a88d-4c1f-bb01-ef519e54ef8c,37,城市开敞空间中的无障碍通行路径应具有连贯性,8.0,13,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],5ce402e0-307c-4d06-9413-b4f1390b0ae2,6c3cd455-8f9b-4dd5-88a4-f20a11ff26d2,RELATED_TO
a7177045-7f33-474e-89ec-b560fd0428ff,38,建筑场地中的无障碍通行路径应具有连贯性,8.0,13,['df67953e8649768f6afd77a85b44bf2be170674e77f82e7942e9c70e8e6e7a3e61cfe541b7662cba1fa4a1570f513876ab33f027a8bfe0d095b3ff7a7d1a2aa8'],5ce402e0-307c-4d06-9413-b4f1390b0ae2,73acce25-c2a1-453c-8a33-fe49548b37fd,RELATED_TO
