id,human_readable_id,description,weight,combined_degree,text_unit_ids,:START_ID,:END_ID,:TYPE
e98fa9fc-dace-4fb1-9d21-8d8a605a1c5a,10,柱顶面，根据规定RULE_1_01，必须与柱顶标高相重合。这一要求确保了建筑结构的一致性和稳定性，强调了柱顶面在建筑设计和施工中的准确对齐是必不可少的。无论是在设计阶段还是施工过程中，都应严格遵守此规则，以确保建筑物的安全性和功能性。,30.0,15,"['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'
 '0ea3ae46710af8a445c12b0164476a9755dbb5266083d3bf598db7aff80a3ad6be6dcc6d729ef39b85038fa10f7afa74554ce89a3fdd702faa09ab16cd71114e'
 '6e4e2e42191a589f909b10f8b69ec0eb1e9f7071ee47476879639cd0d2b470e42211b6ce9545a6b0856cc249de1b5720ec0340bf4dd0320f08db999d8decb975']",d9c3c091-7f6b-4d13-a87e-92c1bd64c908,2d9a0a80-09b8-4c27-9c3b-c67c10f40ad1,RELATED_TO
eebefbd3-999f-4950-b9d9-7036c488d85a,11,钢结构厂房的设计应尽量符合建筑模数的要求,8.0,8,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],ba6d5a10-e58d-4144-90e3-6b10cf27716b,16d3684c-d687-4667-a8a3-d3be97817d82,RELATED_TO
47488731-45ca-44e4-bb2c-a0d7d57b2dc2,12,轻型钢结构厂房的设计应尽量符合建筑模数的要求,8.0,33,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],7a023b47-8fab-48b2-89ab-88f0c73330d5,16d3684c-d687-4667-a8a3-d3be97817d82,RELATED_TO
a1233ff3-e463-47a9-993d-344744384c00,13,轻型钢结构厂房包含在本标准的适用范围内,9.0,28,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],7a023b47-8fab-48b2-89ab-88f0c73330d5,74c1bb5d-aba5-4c44-85d2-55396744e87f,RELATED_TO
ea8b6f83-4d7d-4f98-8653-3ecfbaa664c4,14,建筑设计中主要专业之间尺寸协调时应符合建筑模数的基本要求,9.0,8,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],16d3684c-d687-4667-a8a3-d3be97817d82,c3419a16-9db1-49f5-b245-fde396690721,RELATED_TO
0510fcef-3bfc-470f-91e9-d4a07eb3a0ee,15,尽量符合建筑模数的要求有利于建筑工业化生产,8.0,8,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],16d3684c-d687-4667-a8a3-d3be97817d82,f5d97891-189a-41ee-9f7e-d80901554453,RELATED_TO
f1edcfd6-dd85-4586-b452-c18cfcfde597,16,装配式结构的设计应考虑建筑构配件的尺寸协调,9.0,7,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],efc0513e-d89f-4743-85da-4be6fea95307,fe2a2d91-5431-4de1-8cc2-3f1a5e7e07e6,RELATED_TO
4d9aacb6-f56e-49c6-9a8b-0b848a99c301,17,钢筋混凝土结构的设计应考虑建筑构配件的尺寸协调,9.0,9,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],efc0513e-d89f-4743-85da-4be6fea95307,57a0ae44-1671-41a5-9e16-d707c27c74c7,RELATED_TO
fb6d39c4-3ac0-4256-933e-93bc7df17fe3,18,混合结构的设计应考虑建筑构配件的尺寸协调,9.0,7,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],efc0513e-d89f-4743-85da-4be6fea95307,ac6c2a53-596b-4519-853e-06be2f1895da,RELATED_TO
781cb5a7-58a6-4ef2-ae19-ee16da2e2483,19,安全防范工程的建设应考虑建筑构配件的使用和布局,1.0,46,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],efc0513e-d89f-4743-85da-4be6fea95307,0986f9a3-13ed-44a0-b050-2681e3f0dfa4,RELATED_TO
83c0081a-10a7-474a-a1b2-0cf8fafaccd0,20,安全防范工程适用于新建的建(构)筑物,9.0,41,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],0986f9a3-13ed-44a0-b050-2681e3f0dfa4,08ea5c67-155d-4d7f-b56d-1fe6c0e9bc39,RELATED_TO
2f69a793-960b-4f59-8ebb-dce71d392b43,21,安全防范工程适用于改建的建(构)筑物,9.0,41,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],0986f9a3-13ed-44a0-b050-2681e3f0dfa4,eac2b02c-cf7e-4392-8e0e-955f3760c7c4,RELATED_TO
48fa0eff-7715-4c49-b46e-4ff6f6789d76,22,安全防范工程适用于扩建的建(构)筑物,1.0,41,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],0986f9a3-13ed-44a0-b050-2681e3f0dfa4,ec5dd874-9ee8-429a-a290-9229780d5f69,RELATED_TO
5fc77521-5c33-4ef9-a0ba-57fc4b893bd3,23,普通钢结构厂房包含在本标准的适用范围内,9.0,20,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],74c1bb5d-aba5-4c44-85d2-55396744e87f,08acfc8a-c97e-4f4f-b619-ba8cb84bbc12,RELATED_TO
f5d49f63-2824-47e6-a852-d3ab3857feb1,24,厂房建筑生产过程需要各专业密切配合,10.0,2,['f531103690a8297d24de47c101dadbb776d84948f13143ec88ecd85ad0e49c0e834bbe5f5af67b70831ea38d8b280ec28bcf5cf88a8a9f542b02be7ffcd46475'],6aabb234-7b42-4858-ae01-315e28b5cf8c,69e32b5d-cf11-4313-a6bf-f0e6c458e4c3,RELATED_TO
2593b4e1-ad1d-4033-ad2c-84c54ea302de,25,约束规则 rule_1_01 来源于总则条款,8.0,20,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],ab4526f2-8f35-4f8a-b65c-187d39353a95,2d9a0a80-09b8-4c27-9c3b-c67c10f40ad1,RELATED_TO
305ef4b5-4ed9-45dc-9d0a-7a645d7a54cd,26,约束规则 rule_1_02 来源于总则条款,8.0,18,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],ab4526f2-8f35-4f8a-b65c-187d39353a95,f5ef175e-cc75-432a-975e-0f15d0fcaf8b,RELATED_TO
4a44c877-945d-40a4-92b4-1303764ad37c,27,约束规则 rule_1_03 来源于总则条款,1.0,16,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],ab4526f2-8f35-4f8a-b65c-187d39353a95,4526a2e9-de31-4352-a97c-1e313bafbb74,RELATED_TO
521071b4-e96c-4db2-b2e8-5cc3eda8e0a4,28,约束规则 rule_1_04 来源于总则条款，强调了结构准确性的重要性,1.0,12,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],ab4526f2-8f35-4f8a-b65c-187d39353a95,9aeaf3ec-1e65-471c-9c8f-2d511bc9e281,RELATED_TO
db04897c-d589-4fd2-8729-c1536e2df74a,29,同一地点的厂房建筑在构配件类型上应尽量统一，以便于管理和加速施工进度,9.0,17,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],23f13b63-262b-4a88-8557-0e3287898878,2d9a0a80-09b8-4c27-9c3b-c67c10f40ad1,RELATED_TO
05834812-34ba-4963-94d3-7b7020040e79,30,同一厂房内的构配件类型应保持统一，以体现标准化、系列化和通用化的优势,9.0,15,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],23f13b63-262b-4a88-8557-0e3287898878,f5ef175e-cc75-432a-975e-0f15d0fcaf8b,RELATED_TO
99853d11-cda3-4971-a83c-7146473903a1,31,安全防范工程的建设应整合入工程建设的总体规划中，确保同步实施和独立验收,9.0,48,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],0986f9a3-13ed-44a0-b050-2681e3f0dfa4,4526a2e9-de31-4352-a97c-1e313bafbb74,RELATED_TO
2e4e388a-ca4e-4e3c-957a-82dfc8b6041a,32,柱顶面必须与柱顶标高保持一致，确保结构的准确性和安全性,9.0,7,['dabbff3bfb5fddc5d2bc53c0b0934dcbedb17a74823a281cc9240e5fd609a24e7ee657979329de454dd24f741a6d2d17a14ad22ad3150bb189f2d34e26d6c6fa'],9aeaf3ec-1e65-471c-9c8f-2d511bc9e281,d9c3c091-7f6b-4d13-a87e-92c1bd64c908,RELATED_TO
e53565ed-b1df-4552-b1c9-4324fa98e36d,33,安全防范工程建设应包含人力防范手段,9.0,11,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],4e5ca581-704f-4936-8d49-3b97efda8750,51508bb2-d74f-4e65-941b-907069ce41a6,RELATED_TO
3dbf8721-a2f1-4388-bc77-6437e53520e3,34,安全防范工程建设应包含实体防范手段,9.0,11,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],4e5ca581-704f-4936-8d49-3b97efda8750,ce1bd2c0-7607-4381-9523-5ecb993e419a,RELATED_TO
27ed98fe-1d14-4d22-b38f-29e5d8718d17,35,安全防范工程建设应包含电子防范手段,9.0,11,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],4e5ca581-704f-4936-8d49-3b97efda8750,3c9b1a75-8735-4d54-b588-d9dd5d75a06d,RELATED_TO
c36ed023-e736-43fe-9292-256fbd3e88be,36,安全防范工程建设旨在构建综合防控体系,1.0,13,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],4e5ca581-704f-4936-8d49-3b97efda8750,34b7393d-1ffd-4855-a2e4-11e5555325b8,RELATED_TO
88839275-e382-43a5-8b5d-1662e371233d,37,厂房体形宜规则、简单，体现在设计要求上,8.0,2,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],2a3404ee-197a-4938-b389-c7af9e8c4425,d9e24a40-57cd-49b1-bcfb-12f89bbd6bae,RELATED_TO
d4f33868-8c83-482d-8758-e9b166cb479c,38,厂房轴线宜正交，体现在设计要求上,8.0,2,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],2769ecaa-4469-4439-931d-82aae961f608,7f42ed88-360e-4c7e-b3ad-4cc4dc2fa59a,RELATED_TO
2a55b4fa-39ca-4b81-adbc-a6d0d126cf9f,39,综合防控体系需要满足安全防范管理要求,9.0,7,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],34b7393d-1ffd-4855-a2e4-11e5555325b8,47a295f6-c69b-4d8b-8401-d4077cc99684,RELATED_TO
6e97efc3-31f8-4896-9fe5-882f670aeb09,40,综合防控体系应具备相应的风险防范能力,1.0,6,['da8edbfb54b1d2e618040eb27d501e55fd75c28f5a957c159267d167a925f5bbe026e75ef269ccf5862c86bc43d961cae13cc688310a4201dcd5216c5378c2cc'],34b7393d-1ffd-4855-a2e4-11e5555325b8,8b15f18a-ce88-46f4-8e6a-f655564bea77,RELATED_TO
7f4c89b2-9112-41f8-9841-3a1febcb4d34,41,总则中的约束规则rule_1_01关注于风险事件的延迟处理。该规则明确指出，需要特别注意风险事件处理的及时性，以避免可能因处理延迟而引发的进一步问题或损失。,11.0,15,"['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'
 'fd7db332c22b4226263b1e5d1bcf0351662cb9dc26de6d7aa2909f492c6fdad1d808065b84dd09a5a3ef6d63cd8698bc67fdcbad32b5893ae7fdddb57aad1cfe'
 '9e770b49eede068e7f897f277012e8ee54b4c0eb9303e25ea80d6b204b8a0c924eae76817da5ec515b0de25501eb5a955f8d1e6c139d1d5e4a8e927fa851747a']",66fa23e0-a5d4-4eca-a695-2ecbadb8c4fe,2d9a0a80-09b8-4c27-9c3b-c67c10f40ad1,RELATED_TO
df2e4fb6-59ed-47d0-be70-d90d1874d0af,42,约束规则 rule_1_02 来源于条款 总则,8.0,13,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],66fa23e0-a5d4-4eca-a695-2ecbadb8c4fe,f5ef175e-cc75-432a-975e-0f15d0fcaf8b,RELATED_TO
e7daaa15-6fe1-4252-8279-f83913d23719,43,约束规则 rule_1_03 来源于条款 总则,1.0,11,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],66fa23e0-a5d4-4eca-a695-2ecbadb8c4fe,4526a2e9-de31-4352-a97c-1e313bafbb74,RELATED_TO
59c767e8-fc7d-4f6a-a9fc-8fb552250a4f,44,安全防范系统必须具备安全性,10.0,94,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],415cf258-3c35-42f1-9014-588b5694c8ef,2170e6b3-c495-49f7-b7b3-d56fb2ea916b,RELATED_TO
87956edf-214e-4c33-b8d6-d1c1bdb05492,45,安全防范系统必须具备可靠性,10.0,92,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],415cf258-3c35-42f1-9014-588b5694c8ef,6dfc3a1d-7ee9-49f1-861a-efb31fb78ac6,RELATED_TO
91ccb32c-d093-4780-8814-80b31f42e8f0,46,安全防范系统必须具备可维护性,10.0,92,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],415cf258-3c35-42f1-9014-588b5694c8ef,e82834cd-e3c0-40c4-b059-6add22958a15,RELATED_TO
f0442ce0-0622-42f4-95f9-ad5def76efa1,47,安全防范系统必须具备可扩展性,10.0,92,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],415cf258-3c35-42f1-9014-588b5694c8ef,c1354ef2-f87b-4965-bdd3-fd84c6ef5871,RELATED_TO
256ba965-9974-4030-9097-9d0c992fa5e9,48,安全防范系统应做到技术先进,9.0,92,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],415cf258-3c35-42f1-9014-588b5694c8ef,80959e63-32af-44fc-949b-9f6d4e380f4f,RELATED_TO
9546ed4e-2d1c-4e86-878f-15f80c7d6382,49,安全防范系统应做到经济适用,9.0,92,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],415cf258-3c35-42f1-9014-588b5694c8ef,35720d76-dc4f-46ed-9417-c68b7ef19a56,RELATED_TO
266607cf-23cb-4c87-9600-2584ee478cef,50,先进技术和智能化设备应充分考虑其自身的安全隐患,10.0,10,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],ce40de07-725f-4dd4-b50a-26ad4f922ca7,4768aaa3-29f2-4aa5-aa96-1af4291bd40a,RELATED_TO
de58e867-8bd9-4925-bdd5-84b7481a186a,51,先进技术和智能化设备应充分考虑可能给安全防范系统带来的次生安全隐患,10.0,4,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],bd4c20bb-052f-42fe-81bd-c7cb053684ab,4768aaa3-29f2-4aa5-aa96-1af4291bd40a,RELATED_TO
30a85050-8756-4bea-b333-5e0157d7a307,52,针对先进技术和智能化设备的安全隐患和次生安全隐患，应采取相应措施,9.0,4,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],e2397279-5877-4aaf-a7a9-ea8df3f2a682,4768aaa3-29f2-4aa5-aa96-1af4291bd40a,RELATED_TO
5141ab22-2c7d-462a-b338-7544632ba6fb,53,厂房建筑设计时，应考虑用途相同的建筑构配件,8.0,7,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],f6ef6bad-32d3-4014-b2de-ef9d3994d334,efc0513e-d89f-4743-85da-4be6fea95307,RELATED_TO
12a2cfe3-2814-467c-ad1c-2563749da99b,54,用途相同的建筑构配件应具有可换性,9.0,7,['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'],efc0513e-d89f-4743-85da-4be6fea95307,d1733f5f-09b1-4d62-b549-75b559d0e1ff,RELATED_TO
8028461b-63bd-45f5-b567-a0eea04a44c4,55,柱顶面与柱顶标高是建筑设计中的重要概念，它们应当相重合。这一规定根据规范rule_5_01进行了明确，确保了在建筑设计和施工过程中，柱顶面的位置必须与设计图纸上指定的柱顶标高一致，以保证结构的准确性和安全性。这一要求适用于所有涉及柱顶面和柱顶标高的建筑项目，旨在维护建筑结构的整体一致性和稳定性。,30.0,7,"['d6414de36003245e8f1d817fd554be85470fb796cf48baa1d9d1620e7bb7de1093acc70d5847b2eee38a4899cb50d5bd7e0d0b291168ad90bd8467c73f87592b'
 '61b007c33ee0dd1cbee59227905e6f0694d9d08be7c9912998902817d5c6a200a526f973faa4fc99ef593b39e2e2ad299e81282e2a800a48dc0eeadcbc2c2200'
 'd06bc84f898116416dc2689df852cc487ee02e08cc47c2c997412bfb19cf352ee09fad3f7902f9909ab974234e406b784b6c79dd8cd6488769670144fa798c9a'
 '3a7f5d290ccc5330842ce92178384c1868c3455d279afa03cc500d012e84b86476e867aee44553c81fffb40922629793aaadff8c110b7cbafa1c3e784a891157']",d9c3c091-7f6b-4d13-a87e-92c1bd64c908,db12be3e-b32f-4b67-8346-b6eccb36b698,RELATED_TO
5ab84ddb-f644-4413-a8d6-607f26f7f51b,56,安全防范工程建设时必须选择安全可靠的设计、施工单位,10.0,11,['3860948ddb49792fe7e7de3e514858d2b0bd70ef7d69ae9f974ee3346b58d51a00fdf4ffe16f4b0ef7b33dc5e7302e3d60d2a496abfaf4b776c451ee5a39a751'],4e5ca581-704f-4936-8d49-3b97efda8750,920c571d-ff0d-425a-9c07-bf19a5dfd970,RELATED_TO
364304b8-f192-42d9-8210-4fd5c32025e3,57,安全防范工程建设中选用的产品设备必须安全可控,10.0,11,['3860948ddb49792fe7e7de3e514858d2b0bd70ef7d69ae9f974ee3346b58d51a00fdf4ffe16f4b0ef7b33dc5e7302e3d60d2a496abfaf4b776c451ee5a39a751'],4e5ca581-704f-4936-8d49-3b97efda8750,794c1a8b-d988-476f-9bfa-6fd6d4eaca1a,RELATED_TO
0ec8df3f-a0f2-4d30-9bc5-d3ae8909413d,58,安全防范工程建设中选择的专业设计、施工和服务队伍必须安全可靠,10.0,11,['3860948ddb49792fe7e7de3e514858d2b0bd70ef7d69ae9f974ee3346b58d51a00fdf4ffe16f4b0ef7b33dc5e7302e3d60d2a496abfaf4b776c451ee5a39a751'],4e5ca581-704f-4936-8d49-3b97efda8750,f3a1e2fe-8681-4f0b-88d4-aefc882abd2d,RELATED_TO
cdd1756c-5f7c-42de-94db-388ca74936e7,59,保密工程的规定是强制性条文，必须严格执行,1.0,8,['3860948ddb49792fe7e7de3e514858d2b0bd70ef7d69ae9f974ee3346b58d51a00fdf4ffe16f4b0ef7b33dc5e7302e3d60d2a496abfaf4b776c451ee5a39a751'],5f7a9a1e-a1ee-4702-ab64-e8b37da423b7,af9dd84e-9576-482d-b653-f3189735445a,RELATED_TO
5b4e0517-1d73-4381-9d81-78fd8bb21771,60,保密工程的勘察、设计、施工和监理单位必须进行保密审查,10.0,5,['3860948ddb49792fe7e7de3e514858d2b0bd70ef7d69ae9f974ee3346b58d51a00fdf4ffe16f4b0ef7b33dc5e7302e3d60d2a496abfaf4b776c451ee5a39a751'],5f7a9a1e-a1ee-4702-ab64-e8b37da423b7,8132789b-8f9d-46eb-9d22-1534a00992f1,RELATED_TO
